[3.0, -0.314, 1.062, 9.636, 4.0, -0.0, 0.001, 0.001]
[3.0, -0.338, 1.081, 9.607, 4.0, -0.0, 0.0, 0.001]
[3.0, -0.33, 1.069, 9.6, 4.0, 0.0, 0.001, 0.001]
[3.0, -0.321, 1.093, 9.622, 4.0, -0.0, 0.001, 0.001]
[3.0, -0.326, 1.074, 9.607, 4.0, -0.0, -0.0, 0.0]
[3.0, -0.326, 1.089, 9.61, 4.0, -0.0, 0.001, 0.0]
[3.0, -0.326, 1.079, 9.588, 4.0, -0.0, 0.001, 0.0]
[3.0, -0.326, 1.065, 9.631, 4.0, 0.0, 0.001, 0.0]
[3.0, -0.335, 1.084, 9.61, 4.0, -0.0, 0.001, 0.0]
[3.0, -0.328, 1.086, 9.593, 4.0, -0.0, 0.0, 0.001]
[3.0, -0.338, 1.091, 9.6, 4.0, -0.0, 0.0, 0.0]
[3.0, -0.338, 1.086, 9.593, 4.0, -0.0, 0.0, 0.0]
[3.0, -0.314, 1.055, 9.634, 4.0, 0.0, 0.0, 0.0]
[3.0, -0.333, 1.072, 9.6, 4.0, 0.0, 0.0, -0.001]
[3.0, -0.323, 1.084, 9.6, 4.0, 0.0, 0.001, 0.0]
[3.0, -0.352, 1.062, 9.61, 4.0, 0.0, 0.0, 0.001]
[3.0, -0.34, 1.081, 9.61, 4.0, 0.0, 0.0, 0.0]
[3.0, -0.34, 1.077, 9.612, 4.0, -0.0, 0.001, 0.001]
[3.0, -0.34, 1.084, 9.603, 4.0, -0.0, -0.0, 0.0]
[3.0, -0.34, 1.081, 9.595, 4.0, -0.001, 0.001, 0.0]
[3.0, -0.33, 1.086, 9.607, 4.0, 0.0, 0.001, 0.001]
[3.0, -0.33, 1.084, 9.6, 4.0, -0.0, 0.002, -0.001]
[3.0, -0.342, 1.077, 9.598, 4.0, -0.0, 0.001, 0.0]
[3.0, -0.323, 1.096, 9.607, 4.0, -0.001, 0.001, 0.0]
[3.0, -0.34, 1.079, 9.603, 4.0, -0.0, 0.002, 0.0]
[3.0, -0.319, 1.086, 9.607, 4.0, 0.0, 0.001, 0.001]
[3.0, -0.333, 1.053, 9.65, 4.0, 0.0, 0.0, 0.0]
[3.0, -0.314, 1.053, 9.627, 4.0, 0.0, -0.0, 0.001]
[3.0, -0.333, 1.079, 9.595, 4.0, -0.0, -0.0, 0.001]
[3.0, -0.321, 1.079, 9.607, 4.0, -0.0, 0.001, -0.001]
[3.0, -0.323, 1.057, 9.627, 4.0, -0.0, 0.0, 0.001]
[3.0, -0.338, 1.089, 9.605, 4.0, 0.0, -0.0, 0.001]
[3.0, -0.321, 1.086, 9.605, 4.0, -0.0, 0.0, 0.0]
[3.0, -0.338, 1.084, 9.591, 4.0, 0.001, 0.0, -0.001]
[3.0, -0.316, 1.089, 9.624, 4.0, 0.001, 0.0, -0.001]
[3.0, -0.328, 1.077, 9.591, 4.0, -0.0, -0.0, 0.0]
[3.0, -0.323, 1.079, 9.6, 4.0, -0.0, 0.0, 0.001]
[3.0, -0.342, 1.084, 9.612, 4.0, -0.001, -0.0, 0.0]
[3.0, -0.333, 1.072, 9.591, 4.0, -0.001, 0.0, -0.001]
[3.0, -0.347, 1.069, 9.617, 4.0, 0.0, -0.0, -0.001]
[3.0, -0.335, 1.072, 9.619, 4.0, 0.0, 0.0, 0.001]
[3.0, -0.328, 1.084, 9.61, 4.0, -0.0, 0.002, 0.001]
[3.0, -0.333, 1.079, 9.593, 4.0, -0.001, 0.001, 0.001]
[3.0, -0.33, 1.086, 9.615, 4.0, -0.001, 0.001, 0.001]
[3.0, -0.335, 1.074, 9.607, 4.0, 0.0, 0.001, 0.001]
[3.0, -0.33, 1.079, 9.595, 4.0, -0.0, 0.001, 0.0]
[3.0, -0.323, 1.089, 9.603, 4.0, -0.0, 0.001, 0.001]
[3.0, -0.323, 1.065, 9.622, 4.0, 0.0, 0.001, 0.001]
[3.0, -0.34, 1.079, 9.605, 4.0, 0.0, 0.001, 0.0]
[3.0, -0.333, 1.081, 9.607, 4.0, 0.0, 0.0, 0.0]
[3.0, -0.326, 1.084, 9.593, 4.0, -0.001, 0.0, 0.0]
[3.0, -0.338, 1.084, 9.607, 4.0, 0.0, 0.0, 0.001]
[3.0, -0.328, 1.079, 9.603, 4.0, 0.0, 0.002, 0.0]
[3.0, -0.335, 1.084, 9.598, 4.0, -0.0, 0.001, -0.001]
[3.0, -0.328, 1.084, 9.603, 4.0, 0.0, 0.001, -0.001]
[3.0, -0.323, 1.084, 9.603, 4.0, 0.0, 0.0, 0.0]
[3.0, -0.323, 1.089, 9.595, 4.0, 0.0, 0.001, 0.001]
[3.0, -0.333, 1.089, 9.605, 4.0, 0.0, 0.0, 0.0]
[3.0, -0.33, 1.079, 9.619, 4.0, -0.0, 0.001, 0.001]
[3.0, -0.326, 1.062, 9.627, 4.0, -0.0, 0.0, 0.001]
[3.0, -0.345, 1.081, 9.6, 4.0, 0.0, 0.0, 0.001]
[3.0, -0.333, 1.086, 9.595, 4.0, 0.0, 0.001, 0.001]
[3.0, -0.338, 1.091, 9.6, 4.0, 0.0, 0.001, 0.0]
[3.0, -0.319, 1.062, 9.627, 4.0, 0.0, 0.0, 0.0]
[3.0, -0.34, 1.077, 9.615, 4.0, -0.0, 0.0, 0.0]
[3.0, -0.335, 1.084, 9.6, 4.0, -0.0, 0.0, 0.0]
[3.0, -0.345, 1.069, 9.61, 4.0, -0.0, 0.0, -0.001]
[3.0, -0.328, 1.06, 9.598, 4.0, -0.0, 0.001, 0.0]
[3.0, -0.345, 1.079, 9.615, 4.0, -0.0, 0.001, 0.0]
[3.0, -0.33, 1.089, 9.607, 4.0, 0.0, 0.001, 0.0]
[3.0, -0.33, 1.055, 9.624, 4.0, -0.0, -0.0, 0.001]
[3.0, -0.338, 1.081, 9.612, 4.0, -0.0, 0.0, 0.0]
[3.0, -0.338, 1.079, 9.612, 4.0, 0.0, 0.001, -0.001]
[3.0, -0.342, 1.077, 9.605, 4.0, -0.0, 0.001, 0.001]
[3.0, -0.326, 1.081, 9.607, 4.0, -0.0, 0.001, 0.001]
[3.0, -0.35, 1.069, 9.612, 4.0, 0.0, 0.0, 0.001]
[3.0, -0.335, 1.057, 9.627, 4.0, 0.0, 0.0, 0.0]
[3.0, -0.34, 1.077, 9.61, 4.0, 0.001, 0.001, 0.001]
[3.0, -0.33, 1.084, 9.588, 4.0, -0.0, 0.001, 0.0]
[3.0, -0.335, 1.079, 9.603, 4.0, 0.0, 0.001, 0.001]
[3.0, -0.335, 1.048, 9.631, 4.0, 0.001, 0.0, 0.0]
[3.0, -0.34, 1.079, 9.607, 4.0, 0.0, 0.003, 0.001]
[3.0, -0.314, 1.05, 9.583, 4.0, 0.0, -0.0, 0.0]
[3.0, -0.333, 1.057, 9.631, 4.0, 0.0, -0.001, 0.001]
[3.0, -0.328, 1.072, 9.586, 4.0, 0.0, -0.0, 0.0]
[3.0, -0.33, 1.081, 9.603, 4.0, 0.0, -0.002, 0.001]
[3.0, -0.338, 1.072, 9.617, 4.0, 0.0, 0.001, 0.0]
[3.0, -0.311, 1.065, 9.643, 4.0, -0.001, 0.0, 0.001]
[3.0, -2.338, -0.038, 9.555, 4.0, 0.001, -0.003, 0.0]
[3.0, -0.917, 1.282, 9.603, 4.0, -0.0, -0.001, 0.013]
[3.0, -0.606, 0.828, 9.665, 4.0, -0.006, 0.007, 0.472]
[3.0, 1.134, 1.194, 9.394, 4.0, 0.004, 0.041, 1.199]
[3.0, 0.756, 0.928, 9.375, 4.0, 0.007, 0.001, 1.828]
[3.0, -0.409, 0.62, 9.555, 4.0, 0.03, -0.49, 1.522]
[3.0, 1.196, 1.165, 9.67, 4.0, 0.03, -0.458, 0.73]
[3.0, 2.096, 1.852, 9.327, 4.0, 0.043, -0.767, 0.952]
[3.0, 1.531, 1.105, 9.378, 4.0, 0.153, -1.265, 1.481]
[3.0, 1.725, 1.242, 9.366, 4.0, 0.135, -0.59, 0.939]
[3.0, 2.017, 0.179, 9.411, 4.0, 0.06, -0.112, 0.546]
[3.0, 2.292, 0.636, 9.371, 4.0, -0.017, -0.0, 0.268]
[3.0, 1.359, 0.639, 9.447, 4.0, -0.097, -0.086, 0.009]
[3.0, 0.55, 1.828, 9.639, 4.0, -0.168, -0.254, -0.236]
[3.0, 0.995, 0.093, 9.627, 4.0, -0.209, -0.161, -0.203]
[3.0, 1.608, 0.912, 9.495, 4.0, -0.425, 0.237, 0.079]
[3.0, 1.569, 0.588, 9.495, 4.0, -0.429, 0.186, 0.103]
[3.0, 1.067, 0.052, 9.677, 4.0, -0.108, -0.176, -0.043]
[3.0, 1.309, 0.452, 9.445, 4.0, -0.135, 0.13, -0.101]
[3.0, 1.404, -0.591, 9.488, 4.0, -0.517, 1.093, -0.069]
[3.0, 0.923, 0.21, 9.639, 4.0, -0.101, 0.02, 0.126]
[3.0, 0.665, 0.622, 9.686, 4.0, -0.178, 0.294, 0.041]
[3.0, -0.023, -0.804, 9.913, 4.0, -0.217, 0.509, 0.049]
[3.0, 0.659, -0.508, 10.357, 4.0, -0.254, 0.386, 0.155]
[3.0, 0.019, -1.21, 9.009, 4.0, -0.489, 0.003, 0.49]
[3.0, -0.013, -1.776, 10.731, 4.0, -0.76, 0.468, 0.311]
[3.0, 0.32, -1.554, 10.876, 4.0, -0.989, -0.095, 0.237]
[3.0, 0.113, -1.695, 9.559, 4.0, -0.238, -0.526, 0.125]
[3.0, 0.667, -1.521, 9.98, 4.0, 0.27, -0.249, -0.069]
[3.0, 0.544, -1.443, 10.397, 4.0, 0.107, -0.155, -0.082]
[3.0, 1.0, -1.524, 10.387, 4.0, 0.111, -0.238, -0.105]
[3.0, 0.747, -1.399, 11.597, 4.0, 0.173, -0.376, -0.037]
[3.0, 1.349, -1.5, 10.563, 4.0, 0.232, -0.628, -0.095]
[3.0, 1.222, -1.075, 11.11, 4.0, 0.434, -0.275, -0.062]
[3.0, 0.974, -0.692, 10.368, 4.0, 0.456, -0.132, -0.084]
[3.0, 0.172, -0.373, 10.471, 4.0, 0.671, -0.095, -0.1]
[3.0, 1.126, 0.296, 10.1, 4.0, 0.68, -0.094, -0.09]
[3.0, 1.504, 0.514, 9.855, 4.0, 0.955, -0.168, 0.15]
[3.0, 0.784, 1.082, 9.986, 4.0, 0.809, 0.242, 0.062]
[3.0, 1.161, 1.529, 10.106, 4.0, 1.03, -0.021, -0.072]
[3.0, 0.383, 1.912, 8.353, 4.0, 1.071, -0.468, -0.144]
[3.0, 1.435, 3.013, 8.222, 4.0, 1.413, -0.373, -0.427]
[3.0, 1.405, 3.505, 7.942, 4.0, 1.339, -0.517, -0.256]
[3.0, 1.289, 3.937, 6.447, 4.0, 1.226, -0.476, -0.297]
[3.0, 1.526, 4.652, 5.95, 4.0, 1.52, -0.704, -0.338]
[3.0, 2.104, 5.416, 6.896, 4.0, 1.367, -0.561, -0.368]
[3.0, 1.897, 5.508, 5.083, 4.0, 1.24, -0.37, -0.311]
[3.0, 2.437, 6.318, 0.981, 4.0, 1.946, -0.707, -0.351]
[3.0, 0.664, 5.748, -1.311, 4.0, 2.41, -0.115, -0.309]
[3.0, -0.656, 4.245, -0.683, 4.0, 1.944, -0.08, -0.292]
[3.0, -6.349, 4.358, 13.738, 4.0, -2.812, 2.755, -0.713]
[3.0, -4.52, 15.016, 17.034, 4.0, -4.196, 3.587, -2.029]
[3.0, 4.292, 6.797, 41.118, 4.0, -2.912, 1.814, -1.413]
[3.0, -4.605, 1.266, -6.129, 4.0, 5.374, 0.266, 1.962]
[3.0, -1.932, -0.498, 8.474, 4.0, 1.604, 1.722, -0.459]
[3.0, 4.415, 1.517, 21.894, 4.0, -5.186, -0.907, 1.493]
[3.0, 3.595, -0.102, 12.162, 4.0, -4.929, -2.144, 2.194]
[3.0, 2.594, -1.808, 9.822, 4.0, -2.728, 1.493, 1.1]
[3.0, 1.043, 0.234, 9.568, 4.0, -0.264, 0.043, 0.063]
[3.0, 0.678, -0.04, 10.732, 4.0, 0.04, 0.064, -0.118]
[3.0, 0.288, 0.741, 10.379, 4.0, 0.121, 0.532, -0.332]
[3.0, -0.175, 0.079, 9.633, 4.0, 0.333, 0.944, -0.556]
[3.0, 0.348, 1.125, 9.03, 4.0, 0.622, -0.112, -0.73]
[3.0, 1.242, 1.623, 10.097, 4.0, 0.534, -0.364, -0.286]
[3.0, 0.347, 1.221, 9.74, 4.0, 0.456, 0.262, -0.556]
[3.0, 0.775, 1.623, 9.691, 4.0, -0.032, -0.048, -1.002]
[3.0, -0.208, 1.023, 9.69, 4.0, -0.005, 0.029, -1.411]
[3.0, -0.049, 0.698, 9.876, 4.0, 0.04, 0.038, -2.561]
[3.0, -0.689, 0.809, 9.591, 4.0, 0.038, -0.088, -2.753]
[3.0, -0.801, 0.979, 9.67, 4.0, -0.039, -0.119, -2.43]
[3.0, -0.932, 1.002, 9.651, 4.0, -0.033, -0.039, -1.803]
[3.0, -0.864, 1.029, 9.628, 4.0, -0.015, -0.02, -1.176]
[3.0, -0.61, 1.135, 9.619, 4.0, -0.004, -0.007, -0.54]
[3.0, -0.616, 1.142, 9.614, 4.0, -0.002, 0.001, -0.026]
[3.0, -0.623, 1.15, 9.615, 4.0, -0.001, -0.0, -0.001]
[3.0, -0.644, 1.167, 9.411, 4.0, -0.001, 0.0, -0.001]
[3.0, -0.602, 1.146, 9.562, 4.0, -0.013, 0.013, -0.001]
[3.0, -0.622, 1.139, 9.623, 4.0, 0.012, -0.011, -0.0]
[3.0, -0.621, 1.14, 9.619, 4.0, 0.001, -0.003, -0.002]
[3.0, -0.614, 1.143, 9.623, 4.0, -0.002, 0.002, -0.001]
[3.0, -0.623, 1.143, 9.619, 4.0, -0.001, 0.0, -0.001]
[3.0, -0.622, 1.142, 9.617, 4.0, -0.0, -0.0, -0.001]
[3.0, -0.626, 1.206, 9.1, 4.0, -0.0, -0.0, -0.001]
[3.0, -0.629, 1.138, 9.565, 4.0, -0.015, 0.013, -0.001]
[3.0, -0.474, 1.242, 9.538]
[3.0, -0.474, 1.242, 9.538]
[3.0, -0.474, 1.242, 9.538]
[3.0, -0.46, 1.245, 9.544, 5.0, 18.352, -11.05, -7.248]
[3.0, -0.404, 1.274, 9.584, 4.0, 0.012, -0.026, -0.002]
[3.0, -0.391, 1.267, 9.58, 4.0, 0.01, -0.022, -0.001]
[3.0, -0.405, 1.275, 9.598, 4.0, 0.001, -0.002, 0.0]
[3.0, -0.401, 1.278, 9.587, 4.0, 0.001, -0.001, -0.0]
[3.0, -0.402, 1.278, 9.599, 4.0, 0.0, -0.001, -0.0]
[3.0, -0.395, 1.27, 9.592, 4.0, 0.001, -0.001, 0.0]
[3.0, -0.39, 1.274, 9.596, 4.0, 0.001, -0.001, 0.001]
[3.0, -0.394, 1.273, 9.592, 4.0, 0.001, -0.001, -0.0]
[3.0, -0.4, 1.274, 9.595, 4.0, 0.001, -0.001, 0.0]
[3.0, -0.387, 1.282, 9.587, 4.0, 0.001, -0.001, 0.001]
[3.0, -0.401, 1.274, 9.596, 4.0, 0.0, -0.002, 0.0]
[3.0, -0.386, 1.27, 9.604, 4.0, -0.0, -0.001, 0.0]
[3.0, -0.387, 1.275, 9.597, 4.0, 0.001, -0.0, 0.001]
[3.0, -0.402, 1.276, 9.593, 4.0, 0.001, -0.001, 0.001]
[3.0, -0.395, 1.276, 9.593, 4.0, 0.001, -0.001, 0.0]
[3.0, -0.417, 1.263, 9.579, 4.0, 0.001, -0.001, 0.001]
[3.0, -0.433, 1.256, 9.595, 4.0, 0.001, -0.001, 0.001]
[3.0, -0.419, 1.263, 9.591, 4.0, 0.001, -0.001, 0.001]
[3.0, -0.402, 1.254, 9.581, 4.0, 0.0, -0.001, -0.001]
[3.0, -0.359, 1.299, 10.06, 4.0, 0.0, -0.0, 0.0]
[3.0, -0.417, 1.244, 9.019, 4.0, -0.015, 0.026, 0.001]
[3.0, -1.02, 4.75, 8.053]
[3.0, -0.996, 4.853, 8.409]
[3.0, -0.682, 4.596, 8.141]
[3.0, -0.157, 4.26, 9.243, 4.0, 0.001, -0.001, 0.0]
[3.0, 0.066, 4.165, 9.084, 4.0, -0.098, -0.368, 0.011]
[3.0, -0.086, 4.045, 8.516, 4.0, 0.05, 0.058, 0.011]
[3.0, 0.17, 4.304, 8.904, 4.0, -0.029, -0.023, 0.018]
[3.0, -0.104, 4.417, 8.543, 4.0, 0.005, -0.137, 0.045]
[3.0, 0.56, 4.681, 9.807, 4.0, -0.003, -0.272, 0.399]
[3.0, 1.143, 4.148, 7.889, 4.0, 0.63, -0.656, 0.477]
[3.0, -0.074, 3.709, 9.845, 4.0, -0.356, 0.561, 0.387]
[3.0, 1.424, 4.247, 7.178, 4.0, 0.131, 0.54, -0.474]
[3.0, -0.847, 4.652, 8.563, 4.0, -0.459, 0.961, -0.342]
[3.0, 1.525, 4.728, 9.215, 4.0, 0.005, -0.204, -0.066]
[3.0, -1.227, 4.12, 8.594, 4.0, 0.235, 0.758, -0.304]
[3.0, 1.142, 5.139, 7.605, 4.0, 0.451, -0.336, 0.128]
[3.0, 0.313, 4.402, 9.027, 4.0, 0.049, -0.222, -0.203]
[3.0, 0.793, 5.077, 8.09, 4.0, 0.038, 0.131, -0.035]
[3.0, 0.24, 4.497, 8.513, 4.0, -0.143, 0.093, -0.093]
[3.0, 0.343, 4.754, 8.571, 4.0, -0.09, -0.24, -0.2]
[3.0, -0.155, 4.76, 8.284, 4.0, 0.023, -0.125, -0.263]
[3.0, 1.164, 4.868, 8.967, 4.0, -0.16, 0.052, 0.135]
[3.0, 0.204, 4.793, 7.936, 4.0, 0.042, 0.371, -0.026]
[3.0, 0.44, 4.621, 8.636, 4.0, -0.159, -0.152, 0.095]
[3.0, 0.198, 4.922, 8.058, 4.0, -0.075, -0.008, 0.03]
[3.0, 0.651, 4.634, 8.578, 4.0, -0.266, -0.579, 0.033]
[3.0, 1.145, 4.576, 9.008, 4.0, -0.176, -0.559, -0.039]
[3.0, 0.426, 4.324, 7.755, 4.0, 0.001, 0.354, -0.17]
[3.0, 0.94, 4.77, 9.308, 4.0, -0.308, -0.322, 0.12]
[3.0, 0.572, 4.487, 8.209, 4.0, 0.031, 0.003, -0.015]
[3.0, 0.78, 4.583, 8.8, 4.0, -0.036, -0.143, 0.006]
[3.0, 0.715, 4.546, 8.281, 4.0, 0.077, -0.059, -0.007]
[3.0, 0.827, 4.683, 8.583, 4.0, 0.011, -0.136, -0.002]
[3.0, 0.773, 4.614, 8.362, 4.0, 0.011, -0.023, -0.003]
[3.0, 0.821, 4.56, 8.516, 4.0, -0.04, 0.041, 0.02]
[3.0, 0.774, 4.385, 8.055, 4.0, -0.059, 0.181, -0.011]
[3.0, 0.416, 4.962, 10.075, 4.0, -0.076, 0.765, -0.131]
[3.0, -1.57, 1.22, 7.511]
[3.0, -0.628, 1.968, 8.498]
[3.0, 0.008, 2.318, 9.215, 4.0, 0.49, -0.595, 0.028]
[3.0, -0.214, 2.335, 9.386, 4.0, 0.49, -0.595, 0.028]
[3.0, -0.263, 2.251, 9.678, 4.0, 0.045, -0.122, 0.04]
[3.0, 0.024, 2.536, 9.39, 4.0, 0.258, -0.117, 0.025]
[3.0, 0.028, 2.619, 9.174, 4.0, 0.2, -0.123, -0.008]
[3.0, 0.066, 2.814, 9.397, 4.0, 0.048, -0.11, -0.008]
[3.0, -0.037, 2.555, 8.884, 4.0, 0.179, -0.114, -0.123]
[3.0, 0.308, 2.715, 9.581, 4.0, -0.022, -0.323, -0.23]
[3.0, 0.06, 2.385, 9.815, 4.0, 0.019, -0.002, -0.134]
[3.0, 0.02, 2.507, 9.206, 4.0, -0.137, 0.237, -0.055]
[3.0, -0.283, 2.33, 8.776, 4.0, -0.071, 0.197, -0.082]
[3.0, -0.023, 2.25, 9.561, 4.0, -0.007, -0.183, -0.057]
[3.0, -0.124, 2.418, 9.264, 4.0, -0.139, -0.185, 0.069]
[3.0, -0.26, 2.16, 9.088, 4.0, -0.161, -0.061, -0.064]
[3.0, -0.962, 1.194, 3.582, 4.0, 0.044, 0.128, -0.0]
